epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
33,0.3,0.98,0.875,0.755,0.595,0.5,0.38,0.865,0.77,4.373165689408779,0.0535125732421875,0.0
34,0.27,0.98,0.915,0.77,0.595,0.47,0.37,0.86,0.725,4.301831468939781,0.055450439453125,0.0
35,0.28,0.965,0.915,0.81,0.605,0.515,0.365,0.885,0.77,4.224614396691322,0.0579833984375,0.0
36,0.31,0.965,0.915,0.74,0.61,0.535,0.41,0.885,0.77,4.153121635317802,0.062042236328125,0.0
37,0.295,0.98,0.885,0.735,0.555,0.46,0.365,0.835,0.69,4.081087600439787,0.063232421875,0.0
38,0.295,0.975,0.925,0.805,0.595,0.515,0.395,0.89,0.75,4.017192155122757,0.06707763671875,0.0
39,0.27,0.935,0.865,0.765,0.58,0.44,0.355,0.845,0.745,3.9418018646538258,0.06719970703125,0.0
40,0.275,0.95,0.88,0.79,0.615,0.5,0.345,0.86,0.76,3.8639705516397953,0.070098876953125,0.0
41,0.215,0.93,0.91,0.78,0.62,0.475,0.335,0.845,0.725,3.802998371422291,0.07183837890625,0.0
42,0.32,0.955,0.86,0.745,0.6,0.525,0.42,0.855,0.725,3.7343555875122547,0.075592041015625,0.0
43,0.24,0.965,0.86,0.75,0.56,0.475,0.34,0.865,0.725,3.6611059308052063,0.0781707763671875,0.0
44,0.255,0.955,0.885,0.75,0.59,0.475,0.345,0.835,0.72,3.5970743373036385,0.0788421630859375,0.0
45,0.29,0.96,0.865,0.795,0.65,0.53,0.385,0.875,0.75,3.523721259087324,0.0830230712890625,0.0
46,0.275,0.96,0.91,0.76,0.575,0.48,0.35,0.87,0.73,3.458132851868868,0.0852813720703125,0.0
47,0.275,0.95,0.87,0.755,0.64,0.545,0.43,0.855,0.755,3.396294128149748,0.0863494873046875,0.0
48,0.265,0.95,0.88,0.75,0.56,0.465,0.34,0.825,0.725,3.3276302739977837,0.0904388427734375,0.0
49,0.295,0.965,0.915,0.765,0.59,0.53,0.385,0.88,0.745,3.27162978798151,0.09039306640625,0.0
50,0.25,0.945,0.905,0.75,0.58,0.5,0.355,0.865,0.745,3.1980027444660664,0.0946807861328125,0.0
51,0.26,0.96,0.865,0.78,0.625,0.485,0.355,0.86,0.715,3.14129176735878,0.09393310546875,0.0
52,0.305,0.98,0.905,0.8,0.61,0.47,0.37,0.86,0.745,3.074575163424015,0.096099853515625,0.0
53,0.3,0.96,0.885,0.775,0.64,0.54,0.38,0.875,0.755,3.024540588259697,0.0983123779296875,0.0
54,0.28,0.935,0.89,0.77,0.6,0.48,0.4,0.875,0.735,2.9585056267678738,0.1010284423828125,0.0
55,0.295,0.945,0.885,0.79,0.6,0.485,0.36,0.87,0.705,2.9029179252684116,0.10443115234375,0.0
56,0.255,0.945,0.87,0.76,0.605,0.455,0.34,0.86,0.75,2.852806180715561,0.1059417724609375,0.0
57,0.255,0.975,0.885,0.765,0.575,0.485,0.37,0.85,0.74,2.7910515144467354,0.107269287109375,0.0
58,0.245,0.93,0.87,0.76,0.58,0.44,0.315,0.83,0.725,2.735011212527752,0.10882568359375,0.0
59,0.25,0.975,0.87,0.745,0.585,0.49,0.38,0.845,0.735,2.681171651929617,0.1116943359375,0.0
60,0.255,0.935,0.87,0.7,0.55,0.475,0.345,0.805,0.655,2.630655873566866,0.1141510009765625,0.0
61,0.265,0.96,0.885,0.78,0.585,0.485,0.365,0.855,0.75,2.582215566188097,0.1150970458984375,0.0
62,0.275,0.945,0.895,0.77,0.58,0.49,0.345,0.875,0.725,2.535092104226351,0.1189117431640625,0.0
63,0.285,0.96,0.925,0.805,0.605,0.505,0.39,0.86,0.75,2.4835165925323963,0.1201934814453125,0.0
64,0.265,0.94,0.89,0.74,0.6,0.5,0.355,0.86,0.735,2.4353411085903645,0.1219940185546875,0.0
65,0.26,0.955,0.91,0.785,0.57,0.49,0.35,0.855,0.735,2.39568505063653,0.1225433349609375,0.0
66,0.27,0.94,0.9,0.77,0.59,0.48,0.365,0.88,0.735,2.3491300120949745,0.1233978271484375,0.0
67,0.27,0.935,0.88,0.75,0.575,0.475,0.34,0.855,0.73,2.310582809150219,0.1262664794921875,0.0
68,0.265,0.945,0.875,0.795,0.585,0.48,0.34,0.88,0.715,2.264853872358799,0.1299591064453125,0.0
69,0.29,0.915,0.905,0.725,0.615,0.515,0.375,0.88,0.695,2.224559873342514,0.1289520263671875,0.0
70,0.28,0.955,0.89,0.76,0.59,0.45,0.42,0.83,0.72,2.1760900113731623,0.130035400390625,0.0
71,0.25,0.945,0.825,0.74,0.55,0.445,0.36,0.815,0.675,2.138990795239806,0.13262939453125,0.0
72,0.235,0.945,0.875,0.74,0.575,0.45,0.38,0.825,0.72,2.1036803871393204,0.1332244873046875,0.0
73,0.265,0.98,0.9,0.74,0.57,0.455,0.345,0.855,0.715,2.0665916334837675,0.1338653564453125,0.0
74,0.27,0.945,0.935,0.755,0.595,0.52,0.345,0.845,0.725,2.0254719480872154,0.13555908203125,0.0
75,0.27,0.955,0.86,0.765,0.615,0.535,0.385,0.835,0.74,2.001192659139633,0.13677978515625,0.0
76,0.255,0.955,0.88,0.76,0.55,0.465,0.34,0.84,0.735,1.96847627684474,0.1380615234375,0.0
77,0.27,0.955,0.89,0.75,0.6,0.5,0.34,0.865,0.745,1.930138923227787,0.140655517578125,0.0
78,0.225,0.96,0.85,0.71,0.55,0.42,0.32,0.815,0.695,1.90164746157825,0.14111328125,0.0
79,0.235,0.94,0.905,0.685,0.53,0.45,0.305,0.845,0.68,1.8749160580337048,0.14202880859375,0.0
80,0.245,0.95,0.865,0.73,0.535,0.475,0.36,0.84,0.665,1.8432687371969223,0.14324951171875,0.0
81,0.21,0.955,0.895,0.745,0.535,0.43,0.29,0.835,0.7,1.8132433127611876,0.1441192626953125,0.0
82,0.275,0.985,0.9,0.76,0.58,0.495,0.385,0.845,0.72,1.7838969230651855,0.1447296142578125,0.0
83,0.255,0.96,0.88,0.73,0.57,0.44,0.375,0.82,0.73,1.7574273962527514,0.1464691162109375,0.0
84,0.27,0.96,0.895,0.76,0.55,0.4,0.365,0.86,0.72,1.7319732047617435,0.1470184326171875,0.0
85,0.24,0.93,0.885,0.735,0.545,0.44,0.33,0.825,0.655,1.7078238632529974,0.1490936279296875,0.0
86,0.25,0.925,0.875,0.69,0.54,0.44,0.36,0.795,0.665,1.6733090244233608,0.1514739990234375,0.0
87,0.255,0.95,0.935,0.72,0.555,0.455,0.315,0.82,0.705,1.6572152897715569,0.1524200439453125,0.0
88,0.28,0.94,0.87,0.72,0.58,0.425,0.355,0.82,0.71,1.6355209406465292,0.1508331298828125,0.0
89,0.26,0.955,0.89,0.77,0.585,0.46,0.355,0.85,0.72,1.6095266807824373,0.1541748046875,0.0
90,0.24,0.955,0.91,0.735,0.555,0.48,0.325,0.835,0.68,1.592305125668645,0.154052734375,0.0
91,0.25,0.96,0.85,0.725,0.54,0.42,0.325,0.84,0.675,1.5746908094733953,0.1549835205078125,0.0
92,0.215,0.95,0.87,0.76,0.52,0.41,0.315,0.795,0.66,1.5613908059895039,0.153900146484375,0.0
93,0.255,0.96,0.865,0.755,0.585,0.49,0.34,0.82,0.71,1.5258823595941067,0.157470703125,0.0
94,0.205,0.935,0.86,0.735,0.555,0.43,0.315,0.845,0.695,1.5136733260005713,0.15643310546875,0.0
95,0.24,0.955,0.85,0.715,0.525,0.41,0.34,0.815,0.66,1.5092323925346136,0.1582183837890625,0.0
96,0.26,0.945,0.86,0.74,0.585,0.44,0.325,0.835,0.7,1.4898807685822248,0.1588134765625,0.0
97,0.24,0.95,0.885,0.73,0.555,0.435,0.35,0.82,0.685,1.4669657368212938,0.160003662109375,0.0
98,0.26,0.965,0.87,0.75,0.565,0.475,0.335,0.855,0.68,1.4520450569689274,0.1606903076171875,0.0
99,0.225,0.96,0.86,0.69,0.575,0.455,0.345,0.825,0.655,1.4351311828941107,0.16058349609375,0.0
100,0.27,0.955,0.895,0.74,0.605,0.515,0.39,0.83,0.705,1.416876669973135,0.1620025634765625,0.0
42,0.32,0.955,0.86,0.745,0.6,0.525,0.42,0.855,0.725,3.7343555875122547,0.075592041015625,0.0
