epoch,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc,train_loss,train_accuracy,test_loss
75,0.22,0.955,0.815,0.695,0.55,0.46,0.29,0.765,0.69,1.7974585518240929,0.1480560302734375,0.0
76,0.22,0.955,0.875,0.745,0.545,0.405,0.31,0.795,0.695,1.7788340337574482,0.1493682861328125,0.0
77,0.225,0.94,0.83,0.715,0.515,0.435,0.3,0.79,0.655,1.738420981913805,0.150787353515625,0.0
78,0.225,0.935,0.85,0.685,0.505,0.385,0.29,0.77,0.65,1.703300066292286,0.1538848876953125,0.0
79,0.2,0.925,0.85,0.67,0.505,0.37,0.285,0.755,0.645,1.6766949854791164,0.1531524658203125,0.0
80,0.205,0.95,0.87,0.725,0.48,0.385,0.305,0.785,0.68,1.6461091078817844,0.15423583984375,0.0
81,0.2,0.93,0.83,0.68,0.48,0.355,0.31,0.765,0.625,1.6297431699931622,0.155029296875,0.0
82,0.25,0.955,0.855,0.72,0.55,0.445,0.325,0.795,0.695,1.5948516856878996,0.1574249267578125,0.0
83,0.235,0.905,0.84,0.685,0.54,0.46,0.305,0.755,0.66,1.5668328069150448,0.15875244140625,0.0
84,0.255,0.96,0.86,0.725,0.545,0.44,0.325,0.79,0.685,1.5391980670392513,0.1606903076171875,0.0
85,0.265,0.935,0.875,0.68,0.525,0.485,0.345,0.795,0.695,1.5136310420930386,0.161651611328125,0.0
86,0.215,0.91,0.855,0.735,0.54,0.42,0.315,0.825,0.66,1.4954828899353743,0.162384033203125,0.0
87,0.22,0.905,0.835,0.675,0.55,0.415,0.315,0.78,0.66,1.4739735126495361,0.1639862060546875,0.0
88,0.23,0.92,0.845,0.73,0.495,0.415,0.285,0.755,0.66,1.4423204902559519,0.1663818359375,0.0
89,0.21,0.92,0.805,0.655,0.48,0.415,0.3,0.77,0.64,1.423758801072836,0.165069580078125,0.0
90,0.18,0.935,0.805,0.66,0.45,0.335,0.245,0.78,0.615,1.4002594836056232,0.1650848388671875,0.0
91,0.23,0.92,0.825,0.72,0.535,0.415,0.32,0.795,0.67,1.3861608114093542,0.1669769287109375,0.0
92,0.21,0.94,0.85,0.73,0.535,0.43,0.31,0.815,0.67,1.3700950797647238,0.1686553955078125,0.0
93,0.215,0.905,0.84,0.7,0.52,0.375,0.315,0.77,0.665,1.3449766337871552,0.1692352294921875,0.0
94,0.205,0.905,0.845,0.675,0.5,0.45,0.295,0.79,0.67,1.3409863859415054,0.170654296875,0.0
95,0.22,0.94,0.845,0.675,0.51,0.37,0.295,0.78,0.665,1.3101214338093996,0.17279052734375,0.0
96,0.2,0.905,0.825,0.675,0.52,0.425,0.305,0.74,0.65,1.306355407461524,0.1707000732421875,0.0
97,0.185,0.905,0.82,0.655,0.495,0.365,0.29,0.78,0.63,1.2753109391778708,0.17401123046875,0.0
98,0.235,0.925,0.84,0.69,0.49,0.4,0.32,0.795,0.655,1.261261684820056,0.1727752685546875,0.0
99,0.205,0.93,0.795,0.665,0.475,0.385,0.28,0.765,0.635,1.247803458943963,0.1729736328125,0.0
100,0.22,0.91,0.815,0.645,0.475,0.4,0.32,0.735,0.615,1.2325600683689117,0.173614501953125,0.0
43,0.29,0.92,0.865,0.745,0.605,0.465,0.355,0.81,0.725,3.4524235650897026,0.083709716796875,0.0
